"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","dq","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","PostDQ"
"scottol01w",2,0,"IND","WNBA",32,30,775,280,52,109,161,40,22,12,72,108,217,99,111,82,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scottol01w",3,0,"IND","WNBA",31,31,975,292,80,131,211,52,38,13,69,127,232,113,82,66,4,0,2,3,3,99,21,7,17,24,5,1,1,14,11,16,8,5,5,0,0,0
"scottol01w",5,0,"CHA","WNBA",34,0,398,73,28,37,65,10,9,13,36,78,67,27,32,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scottol01w",6,0,"SAC","WNBA",18,0,170,38,17,16,33,5,4,2,22,27,39,14,20,10,0,0,0,7,0,38,9,2,5,7,5,0,1,3,8,8,4,2,1,0,0,0
"scottol01w",7,0,"IND","WNBA",21,0,159,50,8,25,33,7,7,2,15,29,53,23,8,4,1,0,0,2,0,26,10,3,2,5,0,1,0,3,5,9,5,0,0,1,0,0
"scottol01w",8,0,"PHO","WNBA",8,0,32,8,2,2,4,2,3,1,3,6,7,1,8,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"scottol01w",9,0,"PHO","WNBA",6,0,69,16,2,17,19,3,1,6,6,23,22,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"shakiel01w",1,0,"HOU","WNBA",14,0,150,57,14,17,31,4,5,2,7,12,30,13,33,29,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"shakiel01w",2,0,"HOU","WNBA",26,2,203,38,15,20,35,9,6,2,9,11,38,12,23,14,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"shakiel01w",3,0,"CHA","WNBA",1,0,5,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sharpkb01w",4,0,"NYL","WNBA",30,0,398,94,11,21,32,37,14,0,26,15,71,28,39,31,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sharpkb01w",5,0,"NYL","WNBA",30,0,240,29,5,16,21,33,6,1,20,7,37,9,12,11,12,0,0,5,0,20,5,0,1,1,5,0,0,0,2,5,2,0,0,1,1,0
"sharpkb01w",7,0,"IND","WNBA",23,0,155,22,3,6,9,23,7,0,8,3,35,8,3,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sharpkb01w",8,0,"IND","WNBA",34,0,454,109,10,22,32,49,13,0,26,17,97,40,29,21,28,8,0,6,0,46,7,2,3,5,3,1,0,2,1,10,1,6,5,3,0,0
"sharpkb01w",9,0,"CHI","WNBA",34,6,598,106,7,38,45,49,14,0,31,27,90,39,29,19,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sharpkb01w",10,0,"CHI","WNBA",27,0,325,70,3,17,20,25,8,2,23,15,57,23,19,18,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"shielas01w",8,0,"HOU","WNBA",26,0,304,137,14,19,33,20,10,1,44,25,138,38,73,54,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"shielas01w",9,2,"DET","WNBA",7,0,44,22,0,3,3,2,1,0,6,3,22,8,4,3,9,3,0,3,0,4,2,0,0,0,1,1,0,0,2,5,1,0,0,0,0,0
"shielas01w",9,1,"HOU","WNBA",3,0,12,2,0,0,0,1,1,0,1,3,7,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"slaisma01w",1,0,"DET","WNBA",3,0,7,4,0,1,1,0,1,0,0,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"slauggw01w",5,0,"MIN","WNBA",3,0,7,2,0,1,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"slavtge01w",4,0,"PHO","WNBA",2,0,12,0,0,0,0,1,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithai01w",4,0,"WAS","WNBA",31,2,422,104,21,44,65,10,11,9,26,44,120,41,34,17,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithai01w",5,0,"WAS","WNBA",29,3,403,115,26,43,69,15,17,12,21,38,103,42,34,22,16,9,0,3,0,53,15,5,3,8,1,1,0,4,5,15,5,5,4,4,1,0
"smithbr01w",9,0,"PHO","WNBA",10,0,134,41,10,26,36,9,2,3,9,29,28,16,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithbr01w",10,0,"PHO","WNBA",21,0,144,21,11,24,35,3,2,3,7,30,15,7,8,7,0,0,0,1,0,6,4,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0
"smithch02w",1,0,"CHA","WNBA",30,7,659,156,29,77,106,55,15,17,48,88,159,56,25,20,76,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithch02w",2,0,"CHA","WNBA",30,24,678,171,36,65,101,50,16,13,41,73,146,57,64,47,32,10,1,8,8,224,47,13,19,32,14,6,8,7,24,54,16,11,10,20,5,0
"smithch02w",3,0,"CHA","WNBA",32,32,890,256,39,82,121,53,21,17,60,113,222,91,54,40,91,34,3,2,2,53,12,0,7,7,0,1,2,2,7,17,5,2,2,7,0,0
"smithch02w",4,0,"CHA","WNBA",27,9,443,95,23,37,60,18,10,2,24,54,98,31,36,24,32,9,0,2,0,7,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
"smithch02w",5,0,"CHA","WNBA",34,34,977,280,50,89,139,40,18,13,55,109,206,99,73,53,58,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithch02w",6,0,"WAS","WNBA",34,34,1036,246,34,94,128,71,22,11,46,93,190,87,46,30,100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithch02w",7,0,"IND","WNBA",18,2,173,35,9,15,24,7,3,1,13,21,39,12,4,3,22,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithch03w",1,0,"SEA","WNBA",32,3,516,52,14,33,47,53,16,3,32,52,56,16,18,10,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithch03w",2,0,"SEA","WNBA",32,8,589,58,18,37,55,39,17,1,26,52,63,17,21,13,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithch03w",4,0,"PHO","WNBA",4,0,17,0,1,3,4,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithcr01w",7,0,"PHO","WNBA",23,0,197,60,4,18,22,22,17,0,18,24,47,21,12,11,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithcr01w",8,0,"HOU","WNBA",27,23,683,170,12,41,53,72,34,3,56,50,156,62,21,19,70,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithcr01w",9,1,"MIN","WNBA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithcr01w",9,2,"WAS","WNBA",28,4,392,121,10,18,28,25,14,2,34,43,110,39,36,29,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithje01w",6,0,"NYL","WNBA",2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithka01w",1,0,"MIN","WNBA",32,32,1193,646,28,65,93,90,44,7,76,71,482,203,175,152,232,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithka01w",2,0,"MIN","WNBA",32,32,1234,739,40,82,122,70,23,5,87,94,519,204,275,246,240,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithka01w",3,0,"MIN","WNBA",31,31,1138,512,24,68,92,79,32,7,70,87,401,162,153,126,188,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithka01w",4,0,"MIN","WNBA",34,34,1185,620,40,98,138,84,25,6,67,112,455,208,143,126,200,78,2,3,3,120,52,3,10,13,9,1,0,8,11,42,18,12,11,14,5,0
"smithka01w",5,0,"MIN","WNBA",23,23,800,432,17,67,84,52,23,6,51,63,318,137,109,98,139,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithka01w",6,2,"DET","WNBA",13,9,394,124,11,17,28,26,5,3,17,27,107,40,34,26,55,18,0,2,2,67,21,2,4,6,1,2,0,2,5,26,7,5,5,10,2,0
"smithka01w",6,1,"MIN","WNBA",23,23,766,306,12,43,55,61,25,2,54,46,261,100,90,71,104,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithka01w",7,0,"DET","WNBA",34,34,1137,398,19,73,92,112,25,4,65,78,302,123,102,93,161,59,0,10,10,371,147,7,18,25,40,5,0,24,29,117,51,34,25,50,20,0
"smithka01w",8,0,"DET","WNBA",34,34,1166,450,18,110,128,124,42,3,59,81,355,128,157,133,196,61,0,11,11,393,134,7,28,35,40,8,2,25,32,132,45,25,19,73,25,1
"smithka01w",9,0,"DET","WNBA",34,34,1152,500,10,84,94,137,32,3,80,70,410,157,124,110,211,76,0,9,9,309,138,4,32,36,22,4,1,16,21,117,48,33,25,48,17,0
"smithka01w",10,0,"DET","WNBA",27,27,894,369,13,50,63,76,21,2,62,69,294,128,61,56,132,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithki01w",7,0,"SAC","WNBA",31,0,313,74,11,28,39,20,9,0,22,33,84,28,9,5,32,13,0,5,0,11,4,0,2,2,0,0,0,2,0,2,1,2,1,2,1,0
"smithki01w",8,0,"SAC","WNBA",3,0,6,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithki01w",9,0,"SAC","WNBA",21,0,143,33,5,9,14,5,7,2,9,22,47,12,12,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithla01w",1,0,"ORL","WNBA",3,0,12,5,1,1,2,1,2,0,2,2,3,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithta01w",1,0,"SAC","WNBA",32,32,925,388,61,117,178,43,30,64,60,107,371,176,46,36,0,0,1,2,2,59,21,0,8,8,1,2,1,2,5,22,9,4,3,0,0,0
"smithta01w",2,0,"SAC","WNBA",32,32,912,358,48,131,179,41,34,55,66,106,352,148,85,62,2,0,2,5,5,164,55,8,16,24,8,5,5,4,16,60,23,11,9,0,0,0
"smithta01w",3,0,"SAC","WNBA",32,32,1063,469,56,132,188,40,27,46,59,126,435,184,101,86,42,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithta01w",4,0,"SAC","WNBA",34,34,986,430,61,126,187,52,43,32,56,103,427,188,58,41,49,13,2,6,6,176,77,9,37,46,11,5,3,11,17,73,29,20,14,15,5,0
"smithta01w",5,0,"SAC","WNBA",34,33,908,380,46,92,138,50,38,25,53,86,401,165,56,45,29,5,0,6,6,185,95,11,20,31,8,9,12,11,17,86,38,22,17,9,2,0
"smithta01w",6,0,"CHA","WNBA",31,31,1063,421,45,117,162,41,51,32,84,105,405,169,104,83,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithta01w",7,0,"CHA","WNBA",34,34,972,445,48,132,180,50,41,29,70,100,423,178,78,58,85,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithta01w",8,0,"PHO","WNBA",34,34,1072,428,54,166,220,44,40,56,56,101,399,165,99,78,61,20,1,9,9,286,105,16,54,70,15,9,16,13,32,91,37,20,16,31,15,0
"smithta01w",9,0,"PHO","WNBA",25,25,722,277,50,126,176,28,28,29,41,98,266,111,45,39,46,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithta01w",10,0,"PHO","WNBA",34,34,920,336,35,148,183,27,34,57,37,107,304,137,23,20,93,42,4,11,11,290,109,14,50,64,9,15,9,7,38,76,40,12,9,38,20,0
"smithty01w",8,0,"DET","WNBA",1,0,7,1,1,1,2,0,1,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smithwa01w",9,0,"DET","WNBA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"snellbe01w",6,0,"PHO","WNBA",20,0,226,65,19,17,36,18,7,1,11,31,55,19,18,16,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"snellbe01w",7,0,"PHO","WNBA",30,0,250,100,11,28,39,19,15,3,17,28,90,35,10,10,63,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"snellbe01w",8,0,"PHO","WNBA",30,2,343,107,12,34,46,44,20,4,18,31,106,37,11,7,79,26,0,8,0,52,13,6,3,9,7,1,0,2,9,23,4,2,1,18,4,0
"snellbe01w",10,0,"SAS","WNBA",30,6,553,187,21,49,70,37,27,3,29,50,182,61,29,23,137,42,0,1,0,7,0,0,2,2,1,0,0,0,0,2,0,0,0,2,0,0
"snowmi01w",3,0,"HOU","WNBA",32,2,480,125,31,88,119,13,12,26,22,59,96,45,57,34,2,1,0,3,0,79,19,6,15,21,4,0,2,5,9,18,6,8,7,1,0,0
"snowmi01w",4,0,"HOU","WNBA",34,34,1025,314,76,187,263,42,35,62,68,120,253,126,85,62,1,0,2,3,3,89,25,12,17,29,5,4,4,5,10,25,10,8,5,0,0,0
"snowmi01w",5,0,"HOU","WNBA",31,31,893,276,62,177,239,31,28,35,71,89,229,104,113,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"snowmi01w",6,0,"HOU","WNBA",33,33,966,396,68,157,225,40,20,38,65,120,276,152,130,92,0,0,4,5,5,152,52,1,26,27,4,5,3,16,15,34,18,23,16,0,0,0
"snowmi01w",7,0,"HOU","WNBA",34,34,995,442,78,191,269,47,33,38,88,121,349,178,129,86,0,0,3,2,2,57,31,3,9,12,4,2,6,2,9,17,10,12,11,0,0,0
"snowmi01w",8,0,"HOU","WNBA",34,34,892,366,78,152,230,47,18,35,91,107,284,140,112,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"snowmi01w",9,0,"HOU","WNBA",34,34,856,336,75,155,230,43,18,31,64,111,238,126,119,83,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"snowmi01w",10,0,"ATL","WNBA",34,2,503,185,40,105,145,17,15,17,39,73,140,67,67,51,2,0,0,2,0,33,9,3,5,8,1,0,2,2,3,10,3,5,3,0,0,0
"spencsi01w",8,0,"LAS","WNBA",34,22,828,327,48,90,138,42,27,11,35,86,300,118,42,37,123,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"spencsi01w",9,0,"LAS","WNBA",33,2,451,174,28,34,62,18,14,4,23,48,155,63,18,17,81,31,0,5,0,48,7,4,5,9,1,0,1,3,5,12,3,1,1,3,0,0
"spencsi01w",10,0,"NYL","WNBA",33,0,340,99,7,31,38,15,6,1,9,24,88,34,9,9,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"spornra01w",2,0,"DET","WNBA",23,1,265,41,21,31,52,11,7,4,13,16,47,19,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stafftr01w",2,0,"HOU","WNBA",30,4,365,113,37,48,85,16,12,2,26,42,106,39,52,35,1,0,0,2,0,16,4,2,1,3,1,2,2,0,3,5,1,4,2,0,0,0
"stafftr01w",3,0,"MIA","WNBA",6,0,38,8,3,3,6,2,1,0,6,5,6,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"staleda01w",1,0,"CHA","WNBA",32,32,1099,282,21,56,77,190,37,1,91,80,253,94,74,65,88,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"staleda01w",2,0,"CHA","WNBA",32,32,1152,298,11,60,71,179,52,1,100,54,281,107,57,51,89,33,0,8,8,301,94,3,15,18,35,9,2,34,19,77,32,21,17,26,13,0
"staleda01w",3,0,"CHA","WNBA",32,32,1061,278,8,48,56,164,48,0,80,67,231,84,101,77,83,33,0,2,2,78,17,2,3,5,10,3,0,4,2,21,6,6,3,10,2,0
"staleda01w",4,0,"CHA","WNBA",34,34,1086,269,14,44,58,174,49,4,78,76,216,90,73,61,72,28,0,2,2,58,18,1,4,5,7,4,0,4,6,17,6,5,2,8,4,0
"staleda01w",5,0,"CHA","WNBA",34,34,1143,302,12,46,58,171,43,2,74,83,246,106,87,66,59,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"staleda01w",6,1,"CHA","WNBA",23,23,684,146,7,46,53,121,30,0,42,47,131,53,30,23,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"staleda01w",6,2,"HOU","WNBA",10,3,221,33,2,15,17,28,6,1,12,23,28,10,10,9,14,4,1,5,0,125,21,0,4,4,14,9,0,7,9,13,6,7,6,8,3,0
"staleda01w",7,0,"HOU","WNBA",34,34,1018,250,14,61,75,133,35,5,76,50,200,84,36,29,124,53,0,2,2,40,3,1,4,5,2,0,0,4,1,7,1,0,0,3,1,0
"stansti01w",7,0,"LAS","WNBA",4,0,23,6,6,1,7,2,1,2,2,4,8,3,0,0,0,0,0,2,0,7,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"stansti01w",8,0,"MIN","WNBA",30,14,437,130,50,80,130,15,13,11,29,78,120,55,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"starbka01w",1,0,"UTA","WNBA",29,0,340,117,12,21,33,30,13,11,29,32,109,39,42,34,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"starbka01w",2,0,"UTA","WNBA",23,7,310,109,13,17,30,21,8,1,15,30,110,41,27,22,23,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"starbka01w",3,2,"SEA","WNBA",9,0,186,53,3,16,19,12,6,4,11,19,44,20,9,8,11,5,0,2,0,23,5,1,2,3,1,1,1,4,2,2,1,2,2,1,1,0
"starbka01w",3,1,"UTA","WNBA",15,0,88,26,0,7,7,7,9,4,2,16,25,10,7,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"starbka01w",5,0,"IND","WNBA",12,0,117,20,6,3,9,11,6,0,9,7,23,6,6,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stedika01w",1,0,"SAC","WNBA",29,0,309,91,11,28,39,14,11,10,17,22,95,36,7,2,53,17,0,2,0,10,0,1,0,1,1,0,0,2,0,2,0,0,0,2,0,0
"stedika01w",2,0,"SEA","WNBA",26,17,393,102,9,26,35,24,16,9,22,23,94,35,20,16,35,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stepama01w",1,0,"PHO","WNBA",15,1,170,57,15,33,48,8,4,9,22,42,54,24,15,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stepama01w",2,0,"PHO","WNBA",32,31,815,334,66,135,201,41,43,64,50,110,282,143,78,48,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stepama01w",6,0,"PHO","WNBA",15,14,409,162,29,51,80,23,20,38,22,33,144,68,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stephst01w",5,0,"DET","WNBA",7,1,36,4,2,7,9,3,0,0,2,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stevema01w",5,0,"SAS","WNBA",29,0,259,38,11,24,35,5,6,4,11,32,45,15,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stevema01w",6,0,"SEA","WNBA",4,1,53,6,2,4,6,1,2,0,4,3,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stevema01w",7,0,"PHO","WNBA",2,0,18,3,1,1,2,0,1,1,2,3,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stileja01w",2,0,"POR","WNBA",32,32,1023,478,24,53,77,55,24,3,68,75,385,156,149,116,116,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stileja01w",3,0,"POR","WNBA",21,3,382,125,7,11,18,20,4,0,21,38,135,43,30,24,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stinsan01w",1,0,"CHA","WNBA",32,32,1123,565,35,101,136,121,55,23,86,77,463,214,134,99,106,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stinsan01w",2,0,"CHA","WNBA",32,32,1006,450,39,98,137,88,43,19,70,59,370,179,79,63,65,29,0,8,8,278,96,12,37,49,26,13,2,18,18,95,37,21,17,13,5,0
"stinsan01w",3,0,"CHA","WNBA",32,32,950,411,37,140,177,91,37,9,52,56,349,159,93,64,70,29,0,2,2,65,30,7,4,11,9,7,0,4,4,25,12,2,2,7,4,0
"stinsan01w",4,0,"CHA","WNBA",34,34,1000,377,28,112,140,97,48,5,75,70,321,147,79,60,75,23,0,2,2,64,36,4,5,9,7,2,0,4,4,28,12,9,9,7,3,0
"stinsan01w",5,0,"CHA","WNBA",34,34,777,203,25,94,119,49,27,7,41,60,191,79,44,34,37,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stinsan01w",6,0,"DET","WNBA",18,1,102,22,6,6,12,13,3,0,4,6,23,8,6,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stiresh01w",1,0,"MIN","WNBA",21,0,117,35,6,8,14,7,6,0,14,22,29,13,6,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stiresh01w",2,0,"MIN","WNBA",18,5,201,51,10,17,27,14,8,4,19,26,53,20,7,5,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stiresh01w",3,0,"MIN","WNBA",9,0,22,6,4,2,6,1,0,1,2,3,4,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stockta01w",2,0,"WAS","WNBA",3,0,11,3,0,2,2,0,0,0,0,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"streiju01w",1,0,"IND","WNBA",27,6,424,121,25,46,71,44,16,23,32,67,117,46,35,27,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"streiju01w",2,0,"IND","WNBA",27,26,707,246,45,94,139,52,37,19,52,81,207,99,57,48,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"streiju01w",6,0,"IND","WNBA",34,20,686,186,37,64,101,32,29,11,36,75,178,82,27,19,6,3,0,4,4,96,18,10,8,18,5,5,1,6,11,23,6,6,6,0,0,0
"strotan01w",7,0,"PHO","WNBA",8,0,39,16,2,3,5,2,1,2,0,3,14,6,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"strotan01w",8,0,"IND","WNBA",12,0,69,28,6,3,9,3,0,0,2,5,31,10,2,2,15,6,0,3,0,15,7,0,3,3,2,1,0,0,1,7,3,0,0,3,1,0
"strotan01w",9,0,"ATL","WNBA",21,0,160,39,5,8,13,7,5,3,3,17,34,12,12,8,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"summela01w",6,0,"CON","WNBA",11,0,43,10,5,5,10,3,2,0,4,11,9,3,5,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"summela01w",7,0,"CON","WNBA",33,3,359,83,12,24,36,19,3,2,20,38,74,32,27,16,15,3,0,2,0,7,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0
"sun-mju01w",4,0,"SEA","WNBA",17,0,118,30,1,9,10,1,5,0,5,13,32,13,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"suttota01w",2,0,"CHA","WNBA",29,21,602,196,51,78,129,11,21,39,40,84,147,72,72,52,0,0,1,8,8,167,60,10,16,26,4,1,11,8,25,46,25,14,10,0,0,0
"suttota01w",3,0,"CHA","WNBA",32,29,885,382,76,115,191,15,29,36,49,125,243,129,174,124,0,0,3,2,2,56,15,4,8,12,0,1,1,7,6,14,7,6,1,0,0,0
"suttota01w",4,0,"CHA","WNBA",34,33,864,286,73,128,201,15,19,50,59,132,233,98,131,90,0,0,2,2,1,32,4,1,5,6,0,0,3,2,5,7,2,0,0,0,0,0
"suttota01w",5,0,"CHA","WNBA",34,34,970,325,63,148,211,15,31,71,71,111,224,106,162,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"suttota01w",6,0,"CHA","WNBA",34,33,887,318,64,115,179,14,30,37,69,138,218,111,141,96,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"suttota01w",7,0,"CHA","WNBA",30,30,800,335,70,106,176,20,26,55,71,105,242,118,155,99,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"suttota01w",8,0,"IND","WNBA",34,33,860,409,66,118,184,30,35,47,85,115,307,149,155,111,0,0,1,6,6,123,42,7,21,28,4,1,12,8,15,43,15,21,12,0,0,0
"suttota01w",9,0,"IND","WNBA",33,33,956,389,63,145,208,17,20,57,69,113,289,143,153,103,1,0,2,3,3,93,44,6,10,16,1,1,4,6,12,31,12,21,20,0,0,0
"suttota01w",10,0,"IND","WNBA",27,25,680,266,44,114,158,23,15,40,49,76,204,95,102,76,0,0,2,10,10,311,143,15,41,56,5,9,14,30,30,106,56,45,31,0,0,0
"swanike01w",9,0,"CON","WNBA",25,6,231,41,5,24,29,26,14,1,20,17,47,13,10,8,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
