bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,year,stint_x,tmID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,W,L,coachID,stint_y,won_x,lost_x,post_wins,post_losses,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,tmORB,tmDRB,tmTRB,opptmORB,opptmDRB,opptmTRB,won_y,lost_y,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend
clinest01w,G,0,0,65.0,148,UC Santa Barbara,,1978-04-22,3,0,DET,12,0,105,27,1,4,5,17,1,1,6,6,21,8,6,5,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
farriba01w,C-F,0,0,75.0,200,Tulane,,1976-09-10,3,0,DET,32,16,564,143,29,65,94,16,12,9,38,62,117,49,61,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
farriba01w,C-F,0,0,75.0,200,Tulane,,1976-09-10,3,0,DET,32,16,564,143,29,65,94,16,12,9,38,62,117,49,61,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
garcibe01w,G,0,0,65.0,135,,,1976-09-03,3,0,DET,8,0,64,8,0,4,4,9,3,0,11,8,11,2,4,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
garcibe01w,G,0,0,65.0,135,,,1976-09-03,3,0,DET,8,0,64,8,0,4,4,9,3,0,11,8,11,2,4,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
ndiayas01w,F-C,0,0,75.0,182,Southern Nazarene,,1973-11-05,3,0,DET,32,32,776,275,44,118,162,39,17,12,58,65,270,126,39,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
ndiayas01w,F-C,0,0,75.0,182,Southern Nazarene,,1973-11-05,3,0,DET,32,32,776,275,44,118,162,39,17,12,58,65,270,126,39,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
nolande01w,G-F,0,0,69.0,147,Georgia,,1979-08-25,3,0,DET,32,32,804,277,17,70,87,62,27,12,61,74,248,103,36,29,114,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
nolande01w,G-F,0,0,69.0,147,Georgia,,1979-08-25,3,0,DET,32,32,804,277,17,70,87,62,27,12,61,74,248,103,36,29,114,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
palmewe01w,F,0,0,74.0,165,Virginia,,1974-08-12,3,1,DET,16,16,464,184,27,69,96,20,13,2,34,44,153,65,53,35,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
palmewe01w,F,0,0,74.0,165,Virginia,,1974-08-12,3,1,DET,16,16,464,184,27,69,96,20,13,2,34,44,153,65,53,35,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
powelel01w,G,0,0,68.0,150,Louisiana State,,1975-08-09,3,2,DET,15,13,397,148,26,37,63,60,23,8,41,19,121,54,40,34,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
powelel01w,G,0,0,68.0,150,Louisiana State,,1975-08-09,3,2,DET,15,13,397,148,26,37,63,60,23,8,41,19,121,54,40,34,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
santoke01w,F,0,0,75.0,188,,,1979-11-10,3,0,DET,12,0,169,44,12,20,32,7,3,9,14,20,42,16,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
santoke01w,F,0,0,75.0,188,,,1979-11-10,3,0,DET,12,0,169,44,12,20,32,7,3,9,14,20,42,16,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
walkeay01w,F,0,0,75.0,142,Louisiana Tech,,1979-09-10,3,0,DET,32,0,548,162,56,62,118,17,12,34,29,56,167,63,49,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
walkeay01w,F,0,0,75.0,142,Louisiana Tech,,1979-09-10,3,0,DET,32,0,548,162,56,62,118,17,12,34,29,56,167,63,49,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
willile02w,G-F,0,0,71.0,155,DePaul,,1979-07-04,3,0,DET,27,0,177,73,7,12,19,4,4,0,14,15,101,30,5,0,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
willile02w,G-F,0,0,71.0,155,DePaul,,1979-07-04,3,0,DET,27,0,177,73,7,12,19,4,4,0,14,15,101,30,5,0,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
zakalok01w,C,0,0,78.0,174,,,1977-12-18,3,1,DET,3,0,10,2,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,laimbbi01w,2,9,13,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
zakalok01w,C,0,0,78.0,174,,,1977-12-18,3,1,DET,3,0,10,2,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,willigr99w,1,0,10,0,0,DET,EA,8,N,,,,Detroit Shock,766,1919,472,651,110,364,360,719,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,465,637,277,443,139,2266,0,0,0,0,0,0,9,23,32,7,9,2,14,6,15,6450,94171
browned01w,G-F,0,0,69.0,163,Texas,,1978-07-01,4,0,PHO,34,6,524,118,29,42,71,62,30,7,47,44,152,41,44,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
castriz01w,F-G,0,0,72.0,140,,,1982-03-13,4,0,PHO,16,0,178,69,6,6,12,9,6,1,10,11,71,25,18,11,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
chriska01w,F,0,0,74.0,171,UC Santa Barbara,,1980-11-16,4,0,PHO,30,16,659,206,61,65,126,16,25,16,39,104,161,78,83,50,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
curryed01w,G,0,0,64.0,138,Oregon,,1979-07-09,4,0,PHO,20,0,205,33,1,10,11,24,9,0,15,25,35,13,3,2,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
daleygr01w,G,0,0,66.0,147,Tulane,,1978-06-26,4,0,PHO,3,0,28,2,1,1,2,3,0,1,3,2,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
deforan01w,G,0,0,70.0,160,Nebraska,,1976-04-14,4,0,PHO,34,27,1065,405,32,73,105,72,51,12,53,61,357,147,69,50,148,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
harrili01w,F,0,0,73.0,164,Tennessee,,1971-01-02,4,0,PHO,33,33,838,183,42,76,118,36,29,6,34,58,179,74,51,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
ivanyda01w,G,0,0,70.0,135,Florida International,,1976-03-18,4,0,PHO,4,0,34,6,2,2,4,2,0,1,2,4,8,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
jacksta02w,G,0,0,66.0,118,Louisiana Tech,,1978-04-22,4,0,PHO,34,34,958,300,24,58,82,146,52,4,76,62,361,124,21,17,99,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
malloso01w,C,0,0,77.0,210,Georgia Tech,,1981-09-02,4,0,PHO,6,0,44,10,4,6,10,0,1,4,6,7,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
mooreta01w,G-F,0,0,71.0,167,Wisconsin,,1980-04-11,4,2,PHO,11,0,110,33,3,16,19,8,5,4,10,9,26,11,13,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
pavlimi01w,F-C,0,0,75.0,175,Denver,,1977-11-27,4,0,PHO,8,0,29,6,1,3,4,1,1,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
pierspl01w,F-C,0,0,74.0,181,Texas Tech,,1981-08-30,4,0,PHO,33,5,602,198,37,43,80,22,19,13,42,87,177,67,101,64,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
raglafe01w,G,0,0,67.0,133,Oregon State,,1980-02-03,4,0,PHO,3,0,39,5,0,2,2,2,2,0,3,4,12,1,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
reidtr01w,F,0,0,71.0,150,North Carolina,,1976-11-01,4,0,PHO,2,0,12,2,1,0,1,1,2,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
slavtge01w,G,0,0,73.0,160,Florida International,,1979-10-20,4,0,PHO,2,0,12,0,0,0,0,1,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
smithch03w,G,0,0,72.0,148,North Carolina,,1973-08-23,4,0,PHO,4,0,17,0,1,3,4,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
thomast01w,F,0,0,70.0,154,Michigan,,1978-08-29,4,1,PHO,19,1,187,46,10,17,27,10,11,8,10,14,46,15,16,10,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
tuvicsl01w,C,0,0,76.0,194,,,1977-09-19,4,0,PHO,17,14,365,127,31,36,67,12,10,15,32,61,116,45,46,37,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
williad01w,F-C,0,0,77.0,170,USC,,1977-02-15,4,0,PHO,34,33,985,334,68,184,252,31,57,19,73,95,351,141,85,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
yilmane01w,F-C,0,0,76.0,193,,,1980-06-06,4,0,PHO,5,1,34,14,3,0,3,2,0,0,4,7,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,shumajo01w,0,8,26,0,0,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,509,667,275,610,146,2270,0,0,0,0,0,0,8,26,34,6,11,2,15,5,19,6925,144511
browned01w,G-F,0,0,69.0,163,Texas,,1978-07-01,7,0,HOU,4,0,28,4,1,3,4,1,1,0,2,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
cantydo01w,G-F,0,0,69.0,162,Alabama,,1977-03-02,7,0,HOU,15,15,431,164,12,40,52,44,17,0,35,36,105,54,77,56,3,0,0,2,2,48,16,0,4,4,6,0,0,5,1,8,6,6,4,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
chriska01w,F,0,0,74.0,171,UC Santa Barbara,,1980-11-16,7,1,HOU,6,0,88,18,9,10,19,4,0,0,11,21,16,8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
dixonta01w,G,0,0,69.0,148,Kansas,,1975-12-14,7,0,HOU,23,14,591,162,19,41,60,54,13,2,58,63,171,69,28,23,9,1,1,2,0,44,11,1,7,8,5,0,0,4,1,11,4,4,3,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
hodgero01w,G,0,0,71.0,165,Florida State,,1982-07-19,7,0,HOU,33,8,698,247,11,54,65,32,16,4,36,40,217,87,39,29,120,44,0,2,0,35,14,3,0,3,1,0,0,0,1,17,5,4,2,8,2,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
kostaan01w,G,0,0,67.0,137,,,1978-03-26,7,0,HOU,32,0,266,67,3,22,25,19,7,0,42,41,57,18,35,25,30,6,0,2,0,11,5,0,1,1,1,0,0,3,2,2,2,1,1,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
lyttlsa01w,F,0,0,76.0,175,Houston,,1983-09-20,7,0,HOU,29,2,380,106,40,74,114,8,25,4,18,61,87,40,42,26,0,0,0,2,0,31,11,0,10,10,0,1,0,2,4,5,4,4,3,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
ndiayas01w,F-C,0,0,75.0,182,Southern Nazarene,,1973-11-05,7,0,HOU,11,3,127,35,10,20,30,8,1,1,10,14,35,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
phillta01w,F-C,0,0,74.0,200,Central Florida,,1969-03-06,7,0,HOU,21,2,222,59,12,35,47,4,9,5,23,37,52,20,29,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
snowmi01w,C,0,0,77.0,158,Tennessee,,1980-03-20,7,0,HOU,34,34,995,442,78,191,269,47,33,38,88,121,349,178,129,86,0,0,3,2,2,57,31,3,9,12,4,2,6,2,9,17,10,12,11,0,0,0,0.0,2.0,chancva99w,0,18,16,0,2,HOU,WE,3,Y,L,,,Houston Comets,928,2098,482,678,169,472,303,822,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,526,705,298,519,89,2449,0,0,0,0,0,0,18,16,34,12,5,6,11,11,9,6925,130586
